user_id,post_count,reply_count,total_actions,total_likes_received,fans_count,pagerank_score,betweenness_score,in_degree_weighted,out_degree_weighted,burst_power,response_speed,active_duration,originality_score,sentiment_intensity
1742316655,0,1,1,1,,0.0009725459957235086,0.0,0,1,0.022484154901755156,37.949444444444445,0.0,0.5,0.5
1744332207,1,1,2,145,6614000.0,0.0017997772302029364,0.0,2,0,4.671305020078263,34.345,0.5936111111111089,0.8858033255694647,0.11579202153494451
1746992980,0,1,1,28,,0.0009725459957235086,0.0,0,1,0.6514740515129603,37.60722222222222,0.0,0.5,0.5
1761216793,1,0,1,114,5072000.0,0.004281470933641219,0.0,4,0,2.4546986493341323,38.38194444444444,0.0,0.7361762925345553,0.13495227132526783
1761507140,0,1,1,127,,0.0009725459957235086,0.0,0,1,3.372142157850759,36.28638888888889,0.0,0.5,0.5
1763549551,0,1,1,24,,0.0009725459957235086,0.0,0,1,0.4885665892931532,38.943333333333335,0.0,0.5,0.5
1765197332,0,1,1,797,,0.0009725459957235086,0.0,0,1,102.08715416162487,20.55027777777778,0.0,0.5,0.5
1765475672,0,2,2,0,,0.0009725459957235086,0.0,0,2,0.0,40.83,0.008055555555557703,0.5,0.5
1765676605,1,0,1,26,2021000.0,0.0009725459957235086,0.0,0,0,0.5092763038418644,39.32861111111111,0.0,0.9556045844537323,0.19309371896486952
1774057271,1,0,1,39,8954000.0,0.0017997772302029364,0.0,1,0,1.0003950574776386,36.63166666666667,0.0,0.9325220356701127,0.18450464147265563
1784473157,2,0,2,84,81811000.0,0.0009725459957235086,0.0,0,0,2.5590980246907646,34.356944444444444,2.7252777777777766,0.9560878604098553,0.18252254666676013
1785216975,0,1,1,303,,0.0009725459957235086,0.0,0,1,7.712940264775366,36.708333333333336,0.0,0.5,0.5
1788558755,0,1,1,8,,0.0009725459957235086,0.0,0,1,0.3138424991822456,32.38305555555556,0.0,0.5,0.5
1788898127,0,1,1,4,,0.0009725459957235086,0.0,0,1,0.08227811834973209,38.839444444444446,0.0,0.5,0.5
1792578415,0,1,1,16,,0.0009725459957235086,0.0,0,1,0.49142838573347974,34.83027777777778,0.0,0.5,0.5
